STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
GR000016716,"HELLINIKON, GR",22-03-94,0,,58,66,48
GR000016716,"HELLINIKON, GR",23-03-94,0,,59,67,54
GR000016716,"HELLINIKON, GR",24-03-94,0,,56,65,50
GR000016716,"HELLINIKON, GR",25-03-94,0,,57,66,48
GR000016716,"HELLINIKON, GR",26-03-94,0,,59,64,52
GR000016716,"HELLINIKON, GR",27-03-94,0,,59,64,52
GR000016716,"HELLINIKON, GR",28-03-94,0.38,,56,61,53
GR000016716,"HELLINIKON, GR",29-03-94,0,,52,55,48
GR000016716,"HELLINIKON, GR",30-03-94,0,,52,57,46
GR000016716,"HELLINIKON, GR",31-03-94,0,,55,64,47
GR000016716,"HELLINIKON, GR",01-04-94,0,,54,62,42
GR000016716,"HELLINIKON, GR",02-04-94,0,,58,64,50
GR000016716,"HELLINIKON, GR",03-04-94,0,,61,67,55
GR000016716,"HELLINIKON, GR",04-04-94,0,,59,65,49
GR000016716,"HELLINIKON, GR",05-04-94,0.46,,58,63,55
GR000016716,"HELLINIKON, GR",06-04-94,0.24,,58,67,52
GR000016716,"HELLINIKON, GR",07-04-94,0.09,,55,61,50
GR000016716,"HELLINIKON, GR",08-04-94,0,,57,62,49
GR000016716,"HELLINIKON, GR",09-04-94,0,,60,67,53
GR000016716,"HELLINIKON, GR",10-04-94,0,,59,64,51
GR000016716,"HELLINIKON, GR",11-04-94,0,,60,65,55
GR000016716,"HELLINIKON, GR",12-04-94,0,,66,75,54
GR000016716,"HELLINIKON, GR",13-04-94,0,,65,72,59
GR000016716,"HELLINIKON, GR",14-04-94,0,,61,69,49
GR000016716,"HELLINIKON, GR",15-04-94,0,,60,66,50
GR000016716,"HELLINIKON, GR",16-04-94,0,,62,67,56
GR000016716,"HELLINIKON, GR",17-04-94,0,,66,74,58
GR000016716,"HELLINIKON, GR",18-04-94,0,,63,72,52
GR000016716,"HELLINIKON, GR",19-04-94,0,,63,72,51
GR000016716,"HELLINIKON, GR",20-04-94,0,,68,81,60
GR000016716,"HELLINIKON, GR",21-04-94,0,,64,72,58
GR000016716,"HELLINIKON, GR",22-04-94,0.04,,65,73,62
GR000016716,"HELLINIKON, GR",23-04-94,0,,63,69,51
GR000016716,"HELLINIKON, GR",24-04-94,0.02,,61,67,58
GR000016716,"HELLINIKON, GR",25-04-94,0,,62,69,51
GR000016716,"HELLINIKON, GR",26-04-94,0,,63,71,53
GR000016716,"HELLINIKON, GR",27-04-94,0,,68,78,55
GR000016716,"HELLINIKON, GR",28-04-94,0,,69,74,63
GR000016716,"HELLINIKON, GR",29-04-94,0,,66,74,61
GR000016716,"HELLINIKON, GR",30-04-94,0,,63,73,55
GR000016716,"HELLINIKON, GR",01-05-94,0,,63,71,56
GR000016716,"HELLINIKON, GR",02-05-94,0,,64,73,53
GR000016716,"HELLINIKON, GR",03-05-94,0,,65,74,56
GR000016716,"HELLINIKON, GR",04-05-94,0,,63,71,57
GR000016716,"HELLINIKON, GR",05-05-94,0,,64,73,54
GR000016716,"HELLINIKON, GR",06-05-94,0,,63,70,55
GR000016716,"HELLINIKON, GR",07-05-94,1.57,,58,65,56
GR000016716,"HELLINIKON, GR",08-05-94,0,,63,71,56
GR000016716,"HELLINIKON, GR",09-05-94,0.02,,63,69,58
GR000016716,"HELLINIKON, GR",10-05-94,0.14,,62,69,58
GR000016716,"HELLINIKON, GR",11-05-94,0.15,,62,70,56
GR000016716,"HELLINIKON, GR",12-05-94,0,,64,72,55
GR000016716,"HELLINIKON, GR",13-05-94,0,,65,73,57
GR000016716,"HELLINIKON, GR",14-05-94,0,,66,72,59
GR000016716,"HELLINIKON, GR",15-05-94,0,,68,75,60
GR000016716,"HELLINIKON, GR",16-05-94,0,,69,79,57
GR000016716,"HELLINIKON, GR",17-05-94,0,,69,77,59
GR000016716,"HELLINIKON, GR",18-05-94,0,,70,78,59
GR000016716,"HELLINIKON, GR",19-05-94,0,,73,81,63
GR000016716,"HELLINIKON, GR",20-05-94,0,,70,79,64
GR000016716,"HELLINIKON, GR",21-05-94,0,,72,79,60
GR000016716,"HELLINIKON, GR",22-05-94,0,,73,83,64
GR000016716,"HELLINIKON, GR",23-05-94,0,,78,92,63
GR000016716,"HELLINIKON, GR",24-05-94,0,,76,87,66
GR000016716,"HELLINIKON, GR",25-05-94,0,,77,88,66
GR000016716,"HELLINIKON, GR",26-05-94,0,,79,90,69
GR000016716,"HELLINIKON, GR",27-05-94,0,,79,86,68
GR000016716,"HELLINIKON, GR",28-05-94,0,,82,92,73
GR000016716,"HELLINIKON, GR",29-05-94,0,,79,87,73
GR000016716,"HELLINIKON, GR",30-05-94,0,,76,88,66
GR000016716,"HELLINIKON, GR",31-05-94,0.04,,74,85,67
GR000016716,"HELLINIKON, GR",01-06-94,0.02,,71,78,65
GR000016716,"HELLINIKON, GR",02-06-94,0,,74,85,63
GR000016716,"HELLINIKON, GR",03-06-94,0,,73,83,63
GR000016716,"HELLINIKON, GR",04-06-94,0,,75,83,64
GR000016716,"HELLINIKON, GR",05-06-94,0,,79,86,72
GR000016716,"HELLINIKON, GR",06-06-94,0,,75,84,70
GR000016716,"HELLINIKON, GR",07-06-94,0.39,,63,73,58
GR000016716,"HELLINIKON, GR",08-06-94,0,,66,75,58
GR000016716,"HELLINIKON, GR",09-06-94,0,,69,76,58
GR000016716,"HELLINIKON, GR",10-06-94,0,,71,80,62
GR000016716,"HELLINIKON, GR",11-06-94,0,,73,80,64
GR000016716,"HELLINIKON, GR",12-06-94,0,,73,81,65
GR000016716,"HELLINIKON, GR",13-06-94,0,,74,81,63
GR000016716,"HELLINIKON, GR",14-06-94,0,,76,83,65
GR000016716,"HELLINIKON, GR",15-06-94,0,,74,80,69
GR000016716,"HELLINIKON, GR",16-06-94,0,,73,81,67
GR000016716,"HELLINIKON, GR",17-06-94,0,,73,81,65
GR000016716,"HELLINIKON, GR",18-06-94,0,,77,85,68
GR000016716,"HELLINIKON, GR",19-06-94,0,,77,85,66
GR000016716,"HELLINIKON, GR",20-06-94,0,,78,87,66
GR000016716,"HELLINIKON, GR",21-06-94,0,,82,93,72
GR000016716,"HELLINIKON, GR",22-06-94,0,,81,90,75
GR000016716,"HELLINIKON, GR",23-06-94,0,,80,86,73
GR000016716,"HELLINIKON, GR",24-06-94,0,,83,93,73
GR000016716,"HELLINIKON, GR",25-06-94,0,,83,92,73
GR000016716,"HELLINIKON, GR",26-06-94,0,,81,86,74
GR000016716,"HELLINIKON, GR",27-06-94,0,,81,90,73
GR000016716,"HELLINIKON, GR",28-06-94,0,,84,94,74
GR000016716,"HELLINIKON, GR",29-06-94,0,,85,96,68
GR000016716,"HELLINIKON, GR",30-06-94,0,,87,94,81
GR000016716,"HELLINIKON, GR",01-07-94,0,,83,94,76
GR000016716,"HELLINIKON, GR",02-07-94,0,,80,94,69
GR000016716,"HELLINIKON, GR",03-07-94,0,,85,93,70
GR000016716,"HELLINIKON, GR",04-07-94,0,,84,93,74
GR000016716,"HELLINIKON, GR",05-07-94,0,,86,94,75
GR000016716,"HELLINIKON, GR",06-07-94,0,,83,93,74
GR000016716,"HELLINIKON, GR",07-07-94,0,,83,92,75
GR000016716,"HELLINIKON, GR",08-07-94,0,,86,95,75
GR000016716,"HELLINIKON, GR",09-07-94,0,,84,92,75
GR000016716,"HELLINIKON, GR",10-07-94,0.46,,78,90,69
GR000016716,"HELLINIKON, GR",11-07-94,0,,75,82,66
GR000016716,"HELLINIKON, GR",12-07-94,0,,76,83,70
GR000016716,"HELLINIKON, GR",13-07-94,0,,77,85,68
GR000016716,"HELLINIKON, GR",14-07-94,0,,79,88,69
GR000016716,"HELLINIKON, GR",15-07-94,0,,83,90,72
GR000016716,"HELLINIKON, GR",16-07-94,0,,83,89,73
GR000016716,"HELLINIKON, GR",17-07-94,0,,83,89,76
GR000016716,"HELLINIKON, GR",18-07-94,0,,84,91,77
GR000016716,"HELLINIKON, GR",19-07-94,0,,83,94,74
GR000016716,"HELLINIKON, GR",20-07-94,0,,81,88,69
GR000016716,"HELLINIKON, GR",21-07-94,0,,80,88,71
GR000016716,"HELLINIKON, GR",22-07-94,0,,82,94,68
GR000016716,"HELLINIKON, GR",23-07-94,0,,84,92,76
GR000016716,"HELLINIKON, GR",24-07-94,0,,85,90,78
GR000016716,"HELLINIKON, GR",25-07-94,0,,83,89,76
GR000016716,"HELLINIKON, GR",26-07-94,0,,82,89,75
GR000016716,"HELLINIKON, GR",27-07-94,0,,83,88,77
GR000016716,"HELLINIKON, GR",28-07-94,0,,82,89,73
GR000016716,"HELLINIKON, GR",29-07-94,0,,83,91,72
GR000016716,"HELLINIKON, GR",30-07-94,0,,83,90,72
GR000016716,"HELLINIKON, GR",31-07-94,0,,82,90,74
GR000016716,"HELLINIKON, GR",01-08-94,0,,82,90,71
GR000016716,"HELLINIKON, GR",02-08-94,0,,82,92,71
GR000016716,"HELLINIKON, GR",03-08-94,0,,86,95,75
GR000016716,"HELLINIKON, GR",04-08-94,0,,87,95,81
GR000016716,"HELLINIKON, GR",05-08-94,0,,88,94,82
GR000016716,"HELLINIKON, GR",06-08-94,0,,84,90,77
GR000016716,"HELLINIKON, GR",07-08-94,0,,82,90,76
GR000016716,"HELLINIKON, GR",08-08-94,0,,83,92,69
GR000016716,"HELLINIKON, GR",09-08-94,0,,82,95,71
GR000016716,"HELLINIKON, GR",10-08-94,0,,82,92,69
GR000016716,"HELLINIKON, GR",11-08-94,0,,85,96,74
GR000016716,"HELLINIKON, GR",12-08-94,0,,87,98,74
GR000016716,"HELLINIKON, GR",13-08-94,0,,88,101,81
GR000016716,"HELLINIKON, GR",14-08-94,0,,88,101,77
GR000016716,"HELLINIKON, GR",15-08-94,0,,86,99,74
GR000016716,"HELLINIKON, GR",16-08-94,0,,87,95,78
GR000016716,"HELLINIKON, GR",17-08-94,0,,83,92,78
GR000016716,"HELLINIKON, GR",18-08-94,0,,81,90,75
GR000016716,"HELLINIKON, GR",19-08-94,0,,83,91,72
GR000016716,"HELLINIKON, GR",20-08-94,0,,83,92,77
GR000016716,"HELLINIKON, GR",21-08-94,0,,85,96,72
GR000016716,"HELLINIKON, GR",22-08-94,0,,88,97,76
GR000016716,"HELLINIKON, GR",23-08-94,0,,87,97,75
GR000016716,"HELLINIKON, GR",24-08-94,0,,85,96,76
GR000016716,"HELLINIKON, GR",25-08-94,0,,82,89,73
GR000016716,"HELLINIKON, GR",26-08-94,0,,83,93,73
GR000016716,"HELLINIKON, GR",27-08-94,0,,81,90,74
GR000016716,"HELLINIKON, GR",28-08-94,0,,80,91,75
GR000016716,"HELLINIKON, GR",29-08-94,0,,80,87,71
GR000016716,"HELLINIKON, GR",30-08-94,0,,82,91,71
GR000016716,"HELLINIKON, GR",31-08-94,0,,84,93,76
GR000016716,"HELLINIKON, GR",01-09-94,0,,83,92,77
GR000016716,"HELLINIKON, GR",02-09-94,0,,83,90,78
GR000016716,"HELLINIKON, GR",03-09-94,0,,83,92,72
GR000016716,"HELLINIKON, GR",04-09-94,0,,81,89,75
GR000016716,"HELLINIKON, GR",05-09-94,0,,80,90,72
GR000016716,"HELLINIKON, GR",06-09-94,0,,81,89,69
GR000016716,"HELLINIKON, GR",07-09-94,0,,82,92,71
GR000016716,"HELLINIKON, GR",08-09-94,0,,82,91,77
GR000016716,"HELLINIKON, GR",09-09-94,0,,79,88,70
GR000016716,"HELLINIKON, GR",10-09-94,0,,81,90,74
GR000016716,"HELLINIKON, GR",11-09-94,0,,82,91,70
GR000016716,"HELLINIKON, GR",12-09-94,0,,86,97,72
GR000016716,"HELLINIKON, GR",13-09-94,0,,82,92,69
GR000016716,"HELLINIKON, GR",14-09-94,0,,80,89,69
GR000016716,"HELLINIKON, GR",15-09-94,0,,81,91,68
GR000016716,"HELLINIKON, GR",16-09-94,0,,84,93,77
GR000016716,"HELLINIKON, GR",17-09-94,0,,80,89,67
GR000016716,"HELLINIKON, GR",18-09-94,0,,80,88,70
GR000016716,"HELLINIKON, GR",19-09-94,0,,80,90,72
GR000016716,"HELLINIKON, GR",20-09-94,0,,78,87,72
GR000016716,"HELLINIKON, GR",21-09-94,0,,76,83,66
GR000016716,"HELLINIKON, GR",22-09-94,0,,77,88,67
GR000016716,"HELLINIKON, GR",23-09-94,0,,80,87,73
GR000016716,"HELLINIKON, GR",24-09-94,0,,80,89,72
GR000016716,"HELLINIKON, GR",25-09-94,0,,79,89,68
GR000016716,"HELLINIKON, GR",26-09-94,0,,79,90,72
GR000016716,"HELLINIKON, GR",27-09-94,0,,77,86,65
GR000016716,"HELLINIKON, GR",28-09-94,0,,78,87,67
GR000016716,"HELLINIKON, GR",29-09-94,0,,79,88,69
GR000016716,"HELLINIKON, GR",30-09-94,0,,79,89,66
GR000016716,"HELLINIKON, GR",01-10-94,0,,80,88,71
GR000016716,"HELLINIKON, GR",02-10-94,0,,78,87,69
GR000016716,"HELLINIKON, GR",03-10-94,0,,78,86,68
GR000016716,"HELLINIKON, GR",04-10-94,0,,77,84,68
GR000016716,"HELLINIKON, GR",05-10-94,0,,77,86,68
GR000016716,"HELLINIKON, GR",06-10-94,0,,75,85,68
GR000016716,"HELLINIKON, GR",07-10-94,0.04,,73,81,70
GR000016716,"HELLINIKON, GR",08-10-94,0,,75,83,65
GR000016716,"HELLINIKON, GR",09-10-94,0,,75,86,67
GR000016716,"HELLINIKON, GR",10-10-94,0,,75,82,71
GR000016716,"HELLINIKON, GR",11-10-94,0,,73,79,71
GR000016716,"HELLINIKON, GR",12-10-94,0,,71,77,67
GR000016716,"HELLINIKON, GR",13-10-94,0,,67,73,63
GR000016716,"HELLINIKON, GR",14-10-94,0,,64,69,60
GR000016716,"HELLINIKON, GR",15-10-94,0,,67,73,60
GR000016716,"HELLINIKON, GR",16-10-94,0,,68,76,59
GR000016716,"HELLINIKON, GR",17-10-94,0.18,,66,76,59
GR000016716,"HELLINIKON, GR",18-10-94,0,,66,75,58
GR000016716,"HELLINIKON, GR",19-10-94,0,,68,71,65
GR000016716,"HELLINIKON, GR",20-10-94,0,,68,73,64
GR000016716,"HELLINIKON, GR",21-10-94,0.77,,67,69,64
GR000016716,"HELLINIKON, GR",22-10-94,1.68,,69,74,65
GR000016716,"HELLINIKON, GR",23-10-94,0,,68,71,65
GR000016716,"HELLINIKON, GR",24-10-94,0,,69,75,64
GR000016716,"HELLINIKON, GR",25-10-94,0.04,,69,76,65
GR000016716,"HELLINIKON, GR",26-10-94,0,,67,77,60
GR000016716,"HELLINIKON, GR",27-10-94,0,,67,76,58
GR000016716,"HELLINIKON, GR",28-10-94,0,,68,78,60
GR000016716,"HELLINIKON, GR",29-10-94,0,,68,76,61
GR000016716,"HELLINIKON, GR",30-10-94,0,,69,78,65
GR000016716,"HELLINIKON, GR",31-10-94,0,,67,78,59
GR000016716,"HELLINIKON, GR",01-11-94,0,,66,75,57
GR000016716,"HELLINIKON, GR",02-11-94,0,,67,75,59
GR000016716,"HELLINIKON, GR",03-11-94,0,,66,75,59
GR000016716,"HELLINIKON, GR",04-11-94,0,,66,72,61
GR000016716,"HELLINIKON, GR",05-11-94,0,,60,65,59
GR000016716,"HELLINIKON, GR",06-11-94,0,,54,59,52
GR000016716,"HELLINIKON, GR",07-11-94,0,,54,58,46
GR000016716,"HELLINIKON, GR",08-11-94,0,,60,65,55
GR000016716,"HELLINIKON, GR",09-11-94,0.79,,64,69,61
GR000016716,"HELLINIKON, GR",10-11-94,0,,64,72,57
GR000016716,"HELLINIKON, GR",11-11-94,0,,68,74,60
GR000016716,"HELLINIKON, GR",12-11-94,0.01,,67,72,64
GR000016716,"HELLINIKON, GR",13-11-94,0,,61,67,58
GR000016716,"HELLINIKON, GR",14-11-94,0,,55,60,53
GR000016716,"HELLINIKON, GR",15-11-94,0,,52,58,50
GR000016716,"HELLINIKON, GR",16-11-94,0,,54,64,44
GR000016716,"HELLINIKON, GR",17-11-94,0,,59,66,52
GR000016716,"HELLINIKON, GR",18-11-94,0.54,,57,61,55
GR000016716,"HELLINIKON, GR",19-11-94,0.06,,56,59,54
GR000016716,"HELLINIKON, GR",20-11-94,0,,53,56,51
GR000016716,"HELLINIKON, GR",21-11-94,0,,51,55,47
GR000016716,"HELLINIKON, GR",22-11-94,0,,55,64,45
GR000016716,"HELLINIKON, GR",23-11-94,0,,54,58,51
GR000016716,"HELLINIKON, GR",24-11-94,0,,53,62,45
GR000016716,"HELLINIKON, GR",25-11-94,0,,55,65,46
GR000016716,"HELLINIKON, GR",26-11-94,0,,53,61,46
GR000016716,"HELLINIKON, GR",27-11-94,0,,47,52,44
GR000016716,"HELLINIKON, GR",28-11-94,0,,45,51,40
GR000016716,"HELLINIKON, GR",29-11-94,0,,47,55,40
GR000016716,"HELLINIKON, GR",30-11-94,0,,52,63,44
GR000016716,"HELLINIKON, GR",01-12-94,0,,45,53,42
GR000016716,"HELLINIKON, GR",02-12-94,0.22,,39,42,37
GR000016716,"HELLINIKON, GR",03-12-94,0,,43,49,39
GR000016716,"HELLINIKON, GR",04-12-94,0,,47,58,38
GR000016716,"HELLINIKON, GR",05-12-94,0,,52,60,43
GR000016716,"HELLINIKON, GR",06-12-94,0,,55,63,45
GR000016716,"HELLINIKON, GR",07-12-94,0,,57,64,51
GR000016716,"HELLINIKON, GR",08-12-94,0,,58,65,52
GR000016716,"HELLINIKON, GR",09-12-94,0,,57,64,56
GR000016716,"HELLINIKON, GR",10-12-94,0,,57,64,51
GR000016716,"HELLINIKON, GR",11-12-94,0.13,,55,59,53
GR000016716,"HELLINIKON, GR",12-12-94,0,,53,63,46
GR000016716,"HELLINIKON, GR",13-12-94,0,,54,64,48
GR000016716,"HELLINIKON, GR",14-12-94,0,,55,64,45
GR000016716,"HELLINIKON, GR",15-12-94,0.07,,51,59,45
GR000016716,"HELLINIKON, GR",16-12-94,0.01,,44,46,42
GR000016716,"HELLINIKON, GR",17-12-94,0,,44,50,42
GR000016716,"HELLINIKON, GR",18-12-94,0,,42,45,40
GR000016716,"HELLINIKON, GR",19-12-94,0,,44,48,39
GR000016716,"HELLINIKON, GR",20-12-94,0,,47,53,41
GR000016716,"HELLINIKON, GR",21-12-94,1.31,,51,56,47
GR000016716,"HELLINIKON, GR",22-12-94,0.46,,55,60,51
GR000016716,"HELLINIKON, GR",23-12-94,0.06,,58,63,50
GR000016716,"HELLINIKON, GR",24-12-94,0,,61,64,58
GR000016716,"HELLINIKON, GR",25-12-94,0,,60,62,58
GR000016716,"HELLINIKON, GR",26-12-94,1.23,,58,61,55
GR000016716,"HELLINIKON, GR",27-12-94,0.63,,51,57,50
GR000016716,"HELLINIKON, GR",28-12-94,0,,50,57,47
GR000016716,"HELLINIKON, GR",29-12-94,0,,49,59,42
GR000016716,"HELLINIKON, GR",30-12-94,0,,52,60,43
GR000016716,"HELLINIKON, GR",31-12-94,0,,58,63,50
GR000016716,"HELLINIKON, GR",01-01-95,0,,64,68,56
GR000016716,"HELLINIKON, GR",02-01-95,0,,64,67,62
GR000016716,"HELLINIKON, GR",03-01-95,0.4,,54,63,51
GR000016716,"HELLINIKON, GR",04-01-95,0.12,,51,56,46
GR000016716,"HELLINIKON, GR",05-01-95,0,,52,59,45
GR000016716,"HELLINIKON, GR",06-01-95,0.39,,54,59,50
GR000016716,"HELLINIKON, GR",07-01-95,0.13,,52,58,47
GR000016716,"HELLINIKON, GR",08-01-95,0,,52,57,49
GR000016716,"HELLINIKON, GR",09-01-95,0,,52,58,48
GR000016716,"HELLINIKON, GR",10-01-95,0,,48,55,45
GR000016716,"HELLINIKON, GR",11-01-95,0,,51,59,42
GR000016716,"HELLINIKON, GR",12-01-95,0,,55,59,50
GR000016716,"HELLINIKON, GR",13-01-95,0.57,,47,58,44
GR000016716,"HELLINIKON, GR",14-01-95,1.51,,44,49,43
GR000016716,"HELLINIKON, GR",15-01-95,0.09,,43,47,39
GR000016716,"HELLINIKON, GR",16-01-95,0,,42,45,39
GR000016716,"HELLINIKON, GR",17-01-95,0,,40,43,37
GR000016716,"HELLINIKON, GR",18-01-95,0,,43,48,34
GR000016716,"HELLINIKON, GR",19-01-95,0,,49,58,39
GR000016716,"HELLINIKON, GR",20-01-95,0.09,,50,55,48
GR000016716,"HELLINIKON, GR",21-01-95,0,,45,49,43
GR000016716,"HELLINIKON, GR",22-01-95,0,,45,53,37
GR000016716,"HELLINIKON, GR",23-01-95,0,,51,59,44
GR000016716,"HELLINIKON, GR",24-01-95,0,,56,61,47
GR000016716,"HELLINIKON, GR",25-01-95,0,,56,63,53
GR000016716,"HELLINIKON, GR",26-01-95,0,,55,65,48
GR000016716,"HELLINIKON, GR",27-01-95,0,,57,63,47
GR000016716,"HELLINIKON, GR",28-01-95,0,,52,62,49
GR000016716,"HELLINIKON, GR",29-01-95,0,,50,59,42
GR000016716,"HELLINIKON, GR",30-01-95,0,,53,63,45
GR000016716,"HELLINIKON, GR",31-01-95,0.03,,56,63,47
GR000016716,"HELLINIKON, GR",01-02-95,0,,57,62,51
GR000016716,"HELLINIKON, GR",02-02-95,0,,52,61,44
GR000016716,"HELLINIKON, GR",03-02-95,0,,52,60,45
GR000016716,"HELLINIKON, GR",04-02-95,0,,45,53,42
GR000016716,"HELLINIKON, GR",05-02-95,0,,44,51,33
GR000016716,"HELLINIKON, GR",06-02-95,0.07,,43,48,41
GR000016716,"HELLINIKON, GR",07-02-95,0,,46,54,38
GR000016716,"HELLINIKON, GR",08-02-95,0,,50,63,42
GR000016716,"HELLINIKON, GR",09-02-95,0,,55,63,45
GR000016716,"HELLINIKON, GR",10-02-95,0,,57,64,49
GR000016716,"HELLINIKON, GR",11-02-95,0,,55,65,47
GR000016716,"HELLINIKON, GR",12-02-95,0,,54,63,48
GR000016716,"HELLINIKON, GR",13-02-95,0,,54,63,48
GR000016716,"HELLINIKON, GR",14-02-95,0,,52,62,42
GR000016716,"HELLINIKON, GR",15-02-95,0,,53,59,49
GR000016716,"HELLINIKON, GR",16-02-95,0,,52,59,47
GR000016716,"HELLINIKON, GR",17-02-95,0.13,,55,59,52
GR000016716,"HELLINIKON, GR",18-02-95,0,,57,63,52
GR000016716,"HELLINIKON, GR",19-02-95,0,,56,63,53
GR000016716,"HELLINIKON, GR",20-02-95,0,,51,57,49
GR000016716,"HELLINIKON, GR",21-02-95,0,,51,60,41
GR000016716,"HELLINIKON, GR",22-02-95,0,,53,64,43
GR000016716,"HELLINIKON, GR",23-02-95,0,,55,65,45
GR000016716,"HELLINIKON, GR",24-02-95,0,,55,63,50
GR000016716,"HELLINIKON, GR",25-02-95,0,,57,64,49
GR000016716,"HELLINIKON, GR",26-02-95,0,,59,66,51
GR000016716,"HELLINIKON, GR",27-02-95,0,,59,69,49
GR000016716,"HELLINIKON, GR",28-02-95,0,,61,68,50
GR000016716,"HELLINIKON, GR",01-03-95,0,,57,65,53
GR000016716,"HELLINIKON, GR",02-03-95,0,,55,62,46
GR000016716,"HELLINIKON, GR",03-03-95,0,,59,66,55
GR000016716,"HELLINIKON, GR",04-03-95,0,,58,64,49
GR000016716,"HELLINIKON, GR",05-03-95,0.1,,58,63,53
GR000016716,"HELLINIKON, GR",06-03-95,0.08,,55,59,51
GR000016716,"HELLINIKON, GR",07-03-95,0.22,,53,58,51
GR000016716,"HELLINIKON, GR",08-03-95,0,,55,59,49
GR000016716,"HELLINIKON, GR",09-03-95,0,,53,60,43
GR000016716,"HELLINIKON, GR",10-03-95,0.01,,54,62,49
GR000016716,"HELLINIKON, GR",11-03-95,0,,52,60,49
GR000016716,"HELLINIKON, GR",12-03-95,0,,52,62,41
GR000016716,"HELLINIKON, GR",13-03-95,0.12,,50,53,48
GR000016716,"HELLINIKON, GR",14-03-95,0.67,,48,53,46
GR000016716,"HELLINIKON, GR",15-03-95,0.03,,50,58,45
GR000016716,"HELLINIKON, GR",16-03-95,0,,52,60,44
GR000016716,"HELLINIKON, GR",17-03-95,0,,53,62,44
GR000016716,"HELLINIKON, GR",18-03-95,0,,57,64,44
GR000016716,"HELLINIKON, GR",19-03-95,0,,56,66,46
GR000016716,"HELLINIKON, GR",20-03-95,0,,59,65,53
GR000016716,"HELLINIKON, GR",21-03-95,0,,58,67,52
GR000016716,"HELLINIKON, GR",22-03-95,0,,49,56,46
GR000016716,"HELLINIKON, GR",23-03-95,0.07,,46,51,42
GR000016716,"HELLINIKON, GR",24-03-95,0.08,,44,51,39
GR000016716,"HELLINIKON, GR",25-03-95,0,,50,60,36
GR000016716,"HELLINIKON, GR",26-03-95,0,,58,63,53
GR000016716,"HELLINIKON, GR",27-03-95,0,,60,65,55
GR000016716,"HELLINIKON, GR",28-03-95,0,,62,65,58
GR000016716,"HELLINIKON, GR",29-03-95,0,,55,63,53
GR000016716,"HELLINIKON, GR",30-03-95,0,,57,64,47
GR000016716,"HELLINIKON, GR",31-03-95,0,,53,60,48
GR000016716,"HELLINIKON, GR",01-04-95,0.01,,46,53,42
GR000016716,"HELLINIKON, GR",02-04-95,0,,50,57,40
GR000016716,"HELLINIKON, GR",03-04-95,0,,56,66,47
GR000016716,"HELLINIKON, GR",04-04-95,0,,60,69,50
GR000016716,"HELLINIKON, GR",05-04-95,0,,60,71,51
GR000016716,"HELLINIKON, GR",06-04-95,0,,58,67,50
GR000016716,"HELLINIKON, GR",07-04-95,0,,59,67,53
GR000016716,"HELLINIKON, GR",08-04-95,0,,60,67,56
GR000016716,"HELLINIKON, GR",09-04-95,0.03,,57,64,54
GR000016716,"HELLINIKON, GR",10-04-95,0,,51,59,44
GR000016716,"HELLINIKON, GR",11-04-95,0,,54,60,48
GR000016716,"HELLINIKON, GR",12-04-95,0,,54,63,47
GR000016716,"HELLINIKON, GR",13-04-95,0,,55,61,49
GR000016716,"HELLINIKON, GR",14-04-95,0,,56,62,53
GR000016716,"HELLINIKON, GR",15-04-95,0,,58,67,51
GR000016716,"HELLINIKON, GR",16-04-95,0.2,,53,56,52
GR000016716,"HELLINIKON, GR",17-04-95,0,,59,67,51
GR000016716,"HELLINIKON, GR",18-04-95,0,,60,69,50
GR000016716,"HELLINIKON, GR",19-04-95,0,,59,67,49
GR000016716,"HELLINIKON, GR",20-04-95,0,,58,68,49
GR000016716,"HELLINIKON, GR",21-04-95,0,,60,69,48
GR000016716,"HELLINIKON, GR",22-04-95,0,,62,73,50
GR000016716,"HELLINIKON, GR",23-04-95,0,,65,75,53
GR000016716,"HELLINIKON, GR",24-04-95,0,,66,77,60
GR000016716,"HELLINIKON, GR",25-04-95,0,,65,71,56
GR000016716,"HELLINIKON, GR",26-04-95,0,,66,73,61
GR000016716,"HELLINIKON, GR",27-04-95,0,,63,72,57
GR000016716,"HELLINIKON, GR",28-04-95,0,,64,74,57
GR000016716,"HELLINIKON, GR",29-04-95,0,,65,72,56
GR000016716,"HELLINIKON, GR",30-04-95,0,,67,76,55
GR000016716,"HELLINIKON, GR",01-05-95,0,,66,72,61
GR000016716,"HELLINIKON, GR",02-05-95,0,,63,71,57
GR000016716,"HELLINIKON, GR",03-05-95,0,,62,71,53
GR000016716,"HELLINIKON, GR",04-05-95,0,,58,64,54
GR000016716,"HELLINIKON, GR",05-05-95,0,,59,70,49
GR000016716,"HELLINIKON, GR",06-05-95,0.15,,58,69,50
GR000016716,"HELLINIKON, GR",07-05-95,0,,61,68,47
GR000016716,"HELLINIKON, GR",08-05-95,0,,68,73,62
GR000016716,"HELLINIKON, GR",09-05-95,0,,69,77,62
GR000016716,"HELLINIKON, GR",10-05-95,0,,69,78,60
GR000016716,"HELLINIKON, GR",11-05-95,0,,67,73,59
GR000016716,"HELLINIKON, GR",12-05-95,0,,71,81,62
GR000016716,"HELLINIKON, GR",13-05-95,0,,71,79,68
GR000016716,"HELLINIKON, GR",14-05-95,0,,68,77,63
