,index,DATE,STATION,NAME,NEWDATE,PRCP,SNWD,TAVG_x,TMAX,TMIN,MONTH,YEAR,30YAVG,MM_DD,MM,DAY,TAVG_y,
5926,12866,24-03-90,GR000016716,"HELLINIKON, GR",24-03-90,0,,15,21,9,3,1990,12.9,Mar-24,Mar,24,12.57692308,TRUE
5927,12867,25-03-90,GR000016716,"HELLINIKON, GR",25-03-90,0,,16,21,12,3,1990,13,Mar-25,Mar,25,12.69230769,TRUE
5928,12868,26-03-90,GR000016716,"HELLINIKON, GR",26-03-90,0,,15,20,12,3,1990,13.1,Mar-26,Mar,26,13.19230769,TRUE
5929,12869,27-03-90,GR000016716,"HELLINIKON, GR",27-03-90,0,,16,21,11,3,1990,13.1,Mar-27,Mar,27,13.61538462,TRUE
5930,12870,28-03-90,GR000016716,"HELLINIKON, GR",28-03-90,0,,16,21,11,3,1990,13.2,Mar-28,Mar,28,13.46153846,TRUE
5931,12871,29-03-90,GR000016716,"HELLINIKON, GR",29-03-90,0,,15,20,12,3,1990,13.3,Mar-29,Mar,29,13.53846154,TRUE
5932,12872,30-03-90,GR000016716,"HELLINIKON, GR",30-03-90,0,,15,18,11,3,1990,13.4,Mar-30,Mar,30,13.69230769,TRUE
5933,12873,31-03-90,GR000016716,"HELLINIKON, GR",31-03-90,1,,14,17,11,3,1990,13.4,Mar-31,Mar,31,13.57692308,TRUE
5934,12874,01-04-90,GR000016716,"HELLINIKON, GR",01-04-90,0,,15,19,12,4,1990,13.5,04-Jan,Apr,1,13.19230769,TRUE
5935,12875,02-04-90,GR000016716,"HELLINIKON, GR",02-04-90,0,,17,22,11,4,1990,13.6,04-Feb,Apr,2,13.88461538,TRUE
5936,12876,03-04-90,GR000016716,"HELLINIKON, GR",03-04-90,0,,16,21,11,4,1990,13.9,04-Mar,Apr,3,14.07692308,TRUE
5937,12877,04-04-90,GR000016716,"HELLINIKON, GR",04-04-90,0,,16,20,11,4,1990,14.1,04-Apr,Apr,4,14,TRUE
5938,12878,05-04-90,GR000016716,"HELLINIKON, GR",05-04-90,0,,16,21,12,4,1990,14.3,04-May,Apr,5,14.38461538,TRUE
5939,12879,06-04-90,GR000016716,"HELLINIKON, GR",06-04-90,0,,16,19,11,4,1990,14.5,04-Jun,Apr,6,14.84615385,TRUE
5940,12880,07-04-90,GR000016716,"HELLINIKON, GR",07-04-90,0,,16,20,13,4,1990,14.6,04-Jul,Apr,7,14.73076923,TRUE
5941,12881,08-04-90,GR000016716,"HELLINIKON, GR",08-04-90,0,,16,18,12,4,1990,14.7,04-Aug,Apr,8,14.80769231,TRUE
5942,12882,09-04-90,GR000016716,"HELLINIKON, GR",09-04-90,0,,17,22,14,4,1990,14.8,04-Sep,Apr,9,15.11538462,TRUE
5943,12883,10-04-90,GR000016716,"HELLINIKON, GR",10-04-90,2,,17,20,15,4,1990,14.9,04-Oct,Apr,10,15.11538462,TRUE
5944,12884,11-04-90,GR000016716,"HELLINIKON, GR",11-04-90,0,,16,19,14,4,1990,15,04-Nov,Apr,11,15.07692308,TRUE
5945,12885,12-04-90,GR000016716,"HELLINIKON, GR",12-04-90,0,,16,19,13,4,1990,15.1,04-Dec,Apr,12,14.84615385,TRUE
5946,12886,13-04-90,GR000016716,"HELLINIKON, GR",13-04-90,17,,12,14,11,4,1990,15.1,Apr-13,Apr,13,14.5,FALSE
5947,12887,14-04-90,GR000016716,"HELLINIKON, GR",14-04-90,0,,13,18,9,4,1990,15,Apr-14,Apr,14,14.42307692,FALSE
5948,12888,15-04-90,GR000016716,"HELLINIKON, GR",15-04-90,0,,14,19,10,4,1990,15.2,Apr-15,Apr,15,14.69230769,FALSE
5949,12889,16-04-90,GR000016716,"HELLINIKON, GR",16-04-90,0,,16,21,11,4,1990,15.4,Apr-16,Apr,16,14.38461538,TRUE
5950,12890,17-04-90,GR000016716,"HELLINIKON, GR",17-04-90,0,,15,19,12,4,1990,15.4,Apr-17,Apr,17,14.88461538,TRUE
5951,12891,18-04-90,GR000016716,"HELLINIKON, GR",18-04-90,0,,16,18,11,4,1990,15.4,Apr-18,Apr,18,14.92307692,TRUE
5952,12892,19-04-90,GR000016716,"HELLINIKON, GR",19-04-90,0,,15,19,12,4,1990,15.3,Apr-19,Apr,19,15.11538462,FALSE
5953,12893,20-04-90,GR000016716,"HELLINIKON, GR",20-04-90,0,,16,18,12,4,1990,15.4,Apr-20,Apr,20,14.88461538,TRUE
5954,12894,21-04-90,GR000016716,"HELLINIKON, GR",21-04-90,0,,16,19,12,4,1990,15.5,Apr-21,Apr,21,15,TRUE
5955,12895,22-04-90,GR000016716,"HELLINIKON, GR",22-04-90,0,,18,22,14,4,1990,15.6,Apr-22,Apr,22,14.96153846,TRUE
5956,12896,23-04-90,GR000016716,"HELLINIKON, GR",23-04-90,0,,19,23,16,4,1990,15.7,Apr-23,Apr,23,15.42307692,TRUE
5957,12897,24-04-90,GR000016716,"HELLINIKON, GR",24-04-90,0,,18,22,16,4,1990,15.8,Apr-24,Apr,24,15.88461538,TRUE
5958,12898,25-04-90,GR000016716,"HELLINIKON, GR",25-04-90,0,,19,22,16,4,1990,15.9,Apr-25,Apr,25,16.07692308,TRUE
5959,12899,26-04-90,GR000016716,"HELLINIKON, GR",26-04-90,0,,19,24,16,4,1990,16,Apr-26,Apr,26,16.11538462,TRUE
5960,12900,27-04-90,GR000016716,"HELLINIKON, GR",27-04-90,0,,18,25,15,4,1990,16.1,Apr-27,Apr,27,16.73076923,TRUE
5961,12901,28-04-90,GR000016716,"HELLINIKON, GR",28-04-90,0,,18,23,15,4,1990,16.2,Apr-28,Apr,28,16.65384615,TRUE
5962,12902,29-04-90,GR000016716,"HELLINIKON, GR",29-04-90,0,,17,22,14,4,1990,16.2,Apr-29,Apr,29,16.61538462,TRUE
5963,12903,30-04-90,GR000016716,"HELLINIKON, GR",30-04-90,2,,14,18,12,4,1990,16.2,Apr-30,Apr,30,16.53846154,FALSE
5964,12904,01-05-90,GR000016716,"HELLINIKON, GR",01-05-90,0,,16,20,9,5,1990,16.3,05-Jan,May,1,16.92307692,FALSE
5965,12905,02-05-90,GR000016716,"HELLINIKON, GR",02-05-90,0,,17,23,12,5,1990,16.3,05-Feb,May,2,17.30769231,FALSE
5966,12906,03-05-90,GR000016716,"HELLINIKON, GR",03-05-90,0,,14,17,13,5,1990,16.2,05-Mar,May,3,17.15384615,FALSE
5967,12907,04-05-90,GR000016716,"HELLINIKON, GR",04-05-90,0,,13,17,9,5,1990,16.1,05-Apr,May,4,17.53846154,FALSE
5968,12908,05-05-90,GR000016716,"HELLINIKON, GR",05-05-90,0,,15,19,9,5,1990,16.1,05-May,May,5,18.34615385,FALSE
5969,12909,06-05-90,GR000016716,"HELLINIKON, GR",06-05-90,0,,16,20,10,5,1990,16.1,05-Jun,May,6,18.23076923,FALSE
5970,12910,07-05-90,GR000016716,"HELLINIKON, GR",07-05-90,0,,17,22,11,5,1990,16.1,05-Jul,May,7,17.88461538,FALSE
5971,12911,08-05-90,GR000016716,"HELLINIKON, GR",08-05-90,0,,18,23,13,5,1990,16.2,05-Aug,May,8,18.46153846,FALSE
5972,12912,09-05-90,GR000016716,"HELLINIKON, GR",09-05-90,0,,18,24,13,5,1990,16.2,05-Sep,May,9,18.11538462,FALSE
5973,12913,10-05-90,GR000016716,"HELLINIKON, GR",10-05-90,0,,21,26,16,5,1990,16.3,05-Oct,May,10,18.42307692,TRUE
5974,12914,11-05-90,GR000016716,"HELLINIKON, GR",11-05-90,0,,19,25,16,5,1990,16.4,05-Nov,May,11,18.73076923,TRUE
5975,12915,12-05-90,GR000016716,"HELLINIKON, GR",12-05-90,0,,18,23,15,5,1990,16.5,05-Dec,May,12,18.80769231,FALSE
5976,12916,13-05-90,GR000016716,"HELLINIKON, GR",13-05-90,0,,19,22,17,5,1990,16.7,May-13,May,13,19.07692308,FALSE
5977,12917,14-05-90,GR000016716,"HELLINIKON, GR",14-05-90,0,,19,24,15,5,1990,16.9,May-14,May,14,19.03846154,FALSE
5978,12918,15-05-90,GR000016716,"HELLINIKON, GR",15-05-90,0,,21,26,16,5,1990,17.2,May-15,May,15,19.11538462,TRUE
5979,12919,16-05-90,GR000016716,"HELLINIKON, GR",16-05-90,0,,23,29,19,5,1990,17.4,May-16,May,16,19.46153846,TRUE
5980,12920,17-05-90,GR000016716,"HELLINIKON, GR",17-05-90,0,,22,28,17,5,1990,17.6,May-17,May,17,19.76923077,TRUE
5981,12921,18-05-90,GR000016716,"HELLINIKON, GR",18-05-90,0,,21,26,16,5,1990,17.8,May-18,May,18,19.92307692,TRUE
5982,12922,19-05-90,GR000016716,"HELLINIKON, GR",19-05-90,0,,22,26,17,5,1990,18,May-19,May,19,20.26923077,TRUE
5983,12923,20-05-90,GR000016716,"HELLINIKON, GR",20-05-90,0,,22,28,20,5,1990,18.2,May-20,May,20,20.69230769,TRUE
5984,12924,21-05-90,GR000016716,"HELLINIKON, GR",21-05-90,0,,21,27,17,5,1990,18.4,May-21,May,21,21,FALSE
5985,12925,22-05-90,GR000016716,"HELLINIKON, GR",22-05-90,0,,20,27,17,5,1990,18.5,May-22,May,22,21.11538462,FALSE
5986,12926,23-05-90,GR000016716,"HELLINIKON, GR",23-05-90,0,,20,24,17,5,1990,18.5,May-23,May,23,21.26923077,FALSE
5987,12927,24-05-90,GR000016716,"HELLINIKON, GR",24-05-90,0,,21,27,17,5,1990,18.6,May-24,May,24,20.73076923,TRUE
5988,12928,25-05-90,GR000016716,"HELLINIKON, GR",25-05-90,0,,23,29,17,5,1990,18.7,May-25,May,25,20.84615385,TRUE
5989,12929,26-05-90,GR000016716,"HELLINIKON, GR",26-05-90,0,,26,33,21,5,1990,19,May-26,May,26,21.19230769,TRUE
5990,12930,27-05-90,GR000016716,"HELLINIKON, GR",27-05-90,0,,24,29,21,5,1990,19.2,May-27,May,27,21.07692308,TRUE
5991,12931,28-05-90,GR000016716,"HELLINIKON, GR",28-05-90,0,,23,29,21,5,1990,19.3,May-28,May,28,21.61538462,TRUE
5992,12932,29-05-90,GR000016716,"HELLINIKON, GR",29-05-90,0,,22,25,19,5,1990,19.5,May-29,May,29,21.42307692,TRUE
5993,12933,30-05-90,GR000016716,"HELLINIKON, GR",30-05-90,0,,20,24,19,5,1990,19.7,May-30,May,30,21.57692308,FALSE
5994,12934,31-05-90,GR000016716,"HELLINIKON, GR",31-05-90,0,,17,20,17,5,1990,19.7,May-31,May,31,21.88461538,FALSE
5995,12935,01-06-90,GR000016716,"HELLINIKON, GR",01-06-90,0,,17,19,16,6,1990,19.7,06-Jan,Jun,1,22,FALSE
5996,12936,02-06-90,GR000016716,"HELLINIKON, GR",02-06-90,2,,17,22,12,6,1990,19.8,06-Feb,Jun,2,22.30769231,FALSE
5997,12937,03-06-90,GR000016716,"HELLINIKON, GR",03-06-90,0,,19,23,14,6,1990,20,06-Mar,Jun,3,22.30769231,FALSE
5998,12938,04-06-90,GR000016716,"HELLINIKON, GR",04-06-90,0,,20,23,18,6,1990,20.2,06-Apr,Jun,4,22.46153846,FALSE
5999,12939,05-06-90,GR000016716,"HELLINIKON, GR",05-06-90,0,,22,24,17,6,1990,20.4,06-May,Jun,5,22.88461538,FALSE
6000,12940,06-06-90,GR000016716,"HELLINIKON, GR",06-06-90,0,,22,25,17,6,1990,20.6,06-Jun,Jun,6,22.92307692,FALSE
6001,12941,07-06-90,GR000016716,"HELLINIKON, GR",07-06-90,0,,24,29,17,6,1990,20.8,06-Jul,Jun,7,22.65384615,TRUE
6002,12942,08-06-90,GR000016716,"HELLINIKON, GR",08-06-90,0,,25,28,21,6,1990,21,06-Aug,Jun,8,22.88461538,TRUE
6003,12943,09-06-90,GR000016716,"HELLINIKON, GR",09-06-90,0,,25,28,22,6,1990,21.1,06-Sep,Jun,9,23.5,TRUE
6004,12944,10-06-90,GR000016716,"HELLINIKON, GR",10-06-90,0,,26,29,21,6,1990,21.4,06-Oct,Jun,10,23.76923077,TRUE
6005,12945,11-06-90,GR000016716,"HELLINIKON, GR",11-06-90,0,,27,32,21,6,1990,21.7,06-Nov,Jun,11,23.69230769,TRUE
6006,12946,12-06-90,GR000016716,"HELLINIKON, GR",12-06-90,0,,23,28,21,6,1990,21.8,06-Dec,Jun,12,24,FALSE
6007,12947,13-06-90,GR000016716,"HELLINIKON, GR",13-06-90,0,,25,29,19,6,1990,22,Jun-13,Jun,13,24.15384615,TRUE
6008,12948,14-06-90,GR000016716,"HELLINIKON, GR",14-06-90,0,,26,31,23,6,1990,22.2,Jun-14,Jun,14,24.46153846,TRUE
6009,12949,15-06-90,GR000016716,"HELLINIKON, GR",15-06-90,0,,23,27,19,6,1990,22.2,Jun-15,Jun,15,24.30769231,FALSE
6010,12950,16-06-90,GR000016716,"HELLINIKON, GR",16-06-90,2,,23,26,19,6,1990,22.2,Jun-16,Jun,16,24.53846154,FALSE
6011,12951,17-06-90,GR000016716,"HELLINIKON, GR",17-06-90,0,,23,27,20,6,1990,22.3,Jun-17,Jun,17,24.42307692,FALSE
6012,12952,18-06-90,GR000016716,"HELLINIKON, GR",18-06-90,0,,23,27,21,6,1990,22.3,Jun-18,Jun,18,24.73076923,FALSE
6013,12953,19-06-90,GR000016716,"HELLINIKON, GR",19-06-90,0,,23,27,19,6,1990,22.3,Jun-19,Jun,19,24.53846154,FALSE
6014,12954,20-06-90,GR000016716,"HELLINIKON, GR",20-06-90,0,,24,29,18,6,1990,22.4,Jun-20,Jun,20,24.53846154,FALSE
6015,12955,21-06-90,GR000016716,"HELLINIKON, GR",21-06-90,0,,25,30,19,6,1990,22.6,Jun-21,Jun,21,24.61538462,TRUE
6016,12956,22-06-90,GR000016716,"HELLINIKON, GR",22-06-90,0,,26,29,21,6,1990,22.8,Jun-22,Jun,22,24.84615385,TRUE
6017,12957,23-06-90,GR000016716,"HELLINIKON, GR",23-06-90,0,,26,31,21,6,1990,23,Jun-23,Jun,23,25.11538462,TRUE
6018,12958,24-06-90,GR000016716,"HELLINIKON, GR",24-06-90,0,,27,33,21,6,1990,23.1,Jun-24,Jun,24,25.76923077,TRUE
6019,12959,25-06-90,GR000016716,"HELLINIKON, GR",25-06-90,0,,29,35,23,6,1990,23.2,Jun-25,Jun,25,26.30769231,TRUE
6020,12960,26-06-90,GR000016716,"HELLINIKON, GR",26-06-90,0,,27,30,26,6,1990,23.3,Jun-26,Jun,26,26.46153846,TRUE
6021,12961,27-06-90,GR000016716,"HELLINIKON, GR",27-06-90,0,,26,31,22,6,1990,23.4,Jun-27,Jun,27,25.92307692,TRUE
6022,12962,28-06-90,GR000016716,"HELLINIKON, GR",28-06-90,0,,27,31,23,6,1990,23.6,Jun-28,Jun,28,25.96153846,TRUE
6023,12963,29-06-90,GR000016716,"HELLINIKON, GR",29-06-90,0,,29,32,23,6,1990,23.9,Jun-29,Jun,29,26.23076923,TRUE
6024,12964,30-06-90,GR000016716,"HELLINIKON, GR",30-06-90,0,,28,32,25,6,1990,24.2,Jun-30,Jun,30,26.57692308,TRUE
6025,12965,01-07-90,GR000016716,"HELLINIKON, GR",01-07-90,0,,29,34,23,7,1990,24.6,07-Jan,Jul,1,26.42307692,TRUE
6026,12966,02-07-90,GR000016716,"HELLINIKON, GR",02-07-90,0,,28,35,22,7,1990,25,07-Feb,Jul,2,26.11538462,TRUE
6027,12967,03-07-90,GR000016716,"HELLINIKON, GR",03-07-90,0,,28,33,23,7,1990,25.3,07-Mar,Jul,3,26.57692308,TRUE
6028,12968,04-07-90,GR000016716,"HELLINIKON, GR",04-07-90,0,,27,33,22,7,1990,25.5,07-Apr,Jul,4,26.38461538,TRUE
6029,12969,05-07-90,GR000016716,"HELLINIKON, GR",05-07-90,0,,28,33,24,7,1990,25.7,07-May,Jul,5,26.76923077,TRUE
6030,12970,06-07-90,GR000016716,"HELLINIKON, GR",06-07-90,0,,28,34,23,7,1990,25.9,07-Jun,Jul,6,26.96153846,TRUE
6031,12971,07-07-90,GR000016716,"HELLINIKON, GR",07-07-90,0,,28,35,23,7,1990,26.1,07-Jul,Jul,7,26.73076923,TRUE
6032,12972,08-07-90,GR000016716,"HELLINIKON, GR",08-07-90,0,,28,32,26,7,1990,26.2,07-Aug,Jul,8,26.61538462,TRUE
6033,12973,09-07-90,GR000016716,"HELLINIKON, GR",09-07-90,0,,26,29,24,7,1990,26.2,07-Sep,Jul,9,26.30769231,FALSE
6034,12974,10-07-90,GR000016716,"HELLINIKON, GR",10-07-90,0,,27,31,22,7,1990,26.2,07-Oct,Jul,10,26.11538462,TRUE
6035,12975,11-07-90,GR000016716,"HELLINIKON, GR",11-07-90,0,,28,32,23,7,1990,26.3,07-Nov,Jul,11,26.73076923,TRUE
6036,12976,12-07-90,GR000016716,"HELLINIKON, GR",12-07-90,0,,28,32,24,7,1990,26.4,07-Dec,Jul,12,26.92307692,TRUE
6037,12977,13-07-90,GR000016716,"HELLINIKON, GR",13-07-90,0,,28,32,24,7,1990,26.5,Jul-13,Jul,13,27.46153846,TRUE
6038,12978,14-07-90,GR000016716,"HELLINIKON, GR",14-07-90,0,,28,32,23,7,1990,26.6,Jul-14,Jul,14,27.61538462,TRUE
6039,12979,15-07-90,GR000016716,"HELLINIKON, GR",15-07-90,0,,27,33,22,7,1990,26.7,Jul-15,Jul,15,27.61538462,FALSE
6040,12980,16-07-90,GR000016716,"HELLINIKON, GR",16-07-90,0,,29,34,23,7,1990,26.9,Jul-16,Jul,16,28.15384615,TRUE
6041,12981,17-07-90,GR000016716,"HELLINIKON, GR",17-07-90,0,,29,32,24,7,1990,27.1,Jul-17,Jul,17,28,TRUE
6042,12982,18-07-90,GR000016716,"HELLINIKON, GR",18-07-90,0,,29,34,23,7,1990,27.3,Jul-18,Jul,18,28.03846154,TRUE
6043,12983,19-07-90,GR000016716,"HELLINIKON, GR",19-07-90,0,,30,35,24,7,1990,27.6,Jul-19,Jul,19,27.92307692,TRUE
6044,12984,20-07-90,GR000016716,"HELLINIKON, GR",20-07-90,0,,29,34,24,7,1990,27.7,Jul-20,Jul,20,28,TRUE
6045,12985,21-07-90,GR000016716,"HELLINIKON, GR",21-07-90,0,,29,32,24,7,1990,27.9,Jul-21,Jul,21,27.73076923,TRUE
6046,12986,22-07-90,GR000016716,"HELLINIKON, GR",22-07-90,0,,29,32,26,7,1990,28,Jul-22,Jul,22,27.76923077,TRUE
6047,12987,23-07-90,GR000016716,"HELLINIKON, GR",23-07-90,0,,29,33,26,7,1990,28.1,Jul-23,Jul,23,27.84615385,TRUE
6048,12988,24-07-90,GR000016716,"HELLINIKON, GR",24-07-90,0,,31,36,27,7,1990,28.2,Jul-24,Jul,24,27.92307692,TRUE
6049,12989,25-07-90,GR000016716,"HELLINIKON, GR",25-07-90,0,,29,35,23,7,1990,28.2,Jul-25,Jul,25,27.76923077,TRUE
6050,12990,26-07-90,GR000016716,"HELLINIKON, GR",26-07-90,0,,28,37,24,7,1990,28.2,Jul-26,Jul,26,28,FALSE
6051,12991,27-07-90,GR000016716,"HELLINIKON, GR",27-07-90,0,,29,34,23,7,1990,28.3,Jul-27,Jul,27,27.88461538,TRUE
6052,12992,28-07-90,GR000016716,"HELLINIKON, GR",28-07-90,0,,27,31,23,7,1990,28.3,Jul-28,Jul,28,27.46153846,FALSE
6053,12993,29-07-90,GR000016716,"HELLINIKON, GR",29-07-90,0,,27,31,23,7,1990,28.3,Jul-29,Jul,29,26.92307692,TRUE
6054,12994,30-07-90,GR000016716,"HELLINIKON, GR",30-07-90,0,,28,33,23,7,1990,28.3,Jul-30,Jul,30,27.30769231,TRUE
6055,12995,31-07-90,GR000016716,"HELLINIKON, GR",31-07-90,0,,29,34,24,7,1990,28.3,Jul-31,Jul,31,27.30769231,TRUE
6056,12996,01-08-90,GR000016716,"HELLINIKON, GR",01-08-90,0,,31,36,24,8,1990,28.4,08-Jan,Aug,1,27.80769231,TRUE
6057,12997,02-08-90,GR000016716,"HELLINIKON, GR",02-08-90,0,,31,35,26,8,1990,28.5,08-Feb,Aug,2,28.46153846,TRUE
6058,12998,03-08-90,GR000016716,"HELLINIKON, GR",03-08-90,0,,30,34,26,8,1990,28.6,08-Mar,Aug,3,28.30769231,TRUE
6059,12999,04-08-90,GR000016716,"HELLINIKON, GR",04-08-90,0,,29,32,26,8,1990,28.6,08-Apr,Aug,4,28.34615385,TRUE
6060,13000,05-08-90,GR000016716,"HELLINIKON, GR",05-08-90,0,,27,29,24,8,1990,28.6,08-May,Aug,5,28.34615385,FALSE
6061,13001,06-08-90,GR000016716,"HELLINIKON, GR",06-08-90,0,,26,29,22,8,1990,28.5,08-Jun,Aug,6,28.26923077,FALSE
6062,13002,07-08-90,GR000016716,"HELLINIKON, GR",07-08-90,0,,26,31,20,8,1990,28.4,08-Jul,Aug,7,27.57692308,FALSE
6063,13003,08-08-90,GR000016716,"HELLINIKON, GR",08-08-90,0,,27,33,20,8,1990,28.5,08-Aug,Aug,8,27.5,FALSE
6064,13004,09-08-90,GR000016716,"HELLINIKON, GR",09-08-90,0,,27,32,23,8,1990,28.5,08-Sep,Aug,9,27.65384615,FALSE
6065,13005,10-08-90,GR000016716,"HELLINIKON, GR",10-08-90,0,,27,30,22,8,1990,28.4,08-Oct,Aug,10,27.53846154,FALSE
6066,13006,11-08-90,GR000016716,"HELLINIKON, GR",11-08-90,0,,26,29,24,8,1990,28.4,08-Nov,Aug,11,27.65384615,FALSE
6067,13007,12-08-90,GR000016716,"HELLINIKON, GR",12-08-90,0,,27,30,22,8,1990,28.3,08-Dec,Aug,12,27.84615385,FALSE
6068,13008,13-08-90,GR000016716,"HELLINIKON, GR",13-08-90,0,,27,32,22,8,1990,28.3,Aug-13,Aug,13,27.26923077,FALSE
6069,13009,14-08-90,GR000016716,"HELLINIKON, GR",14-08-90,0,,28,32,24,8,1990,28.3,Aug-14,Aug,14,27.23076923,TRUE
6070,13010,15-08-90,GR000016716,"HELLINIKON, GR",15-08-90,0,,28,33,24,8,1990,28.3,Aug-15,Aug,15,26.80769231,TRUE
6071,13011,16-08-90,GR000016716,"HELLINIKON, GR",16-08-90,0,,28,33,22,8,1990,28.3,Aug-16,Aug,16,27.23076923,TRUE
6072,13012,17-08-90,GR000016716,"HELLINIKON, GR",17-08-90,0,,27,32,21,8,1990,28.2,Aug-17,Aug,17,26.92307692,TRUE
6073,13013,18-08-90,GR000016716,"HELLINIKON, GR",18-08-90,0,,29,34,23,8,1990,28.2,Aug-18,Aug,18,26.88461538,TRUE
6074,13014,19-08-90,GR000016716,"HELLINIKON, GR",19-08-90,0,,30,35,23,8,1990,28.2,Aug-19,Aug,19,26.92307692,TRUE
6075,13015,20-08-90,GR000016716,"HELLINIKON, GR",20-08-90,0,,31,36,24,8,1990,28.3,Aug-20,Aug,20,27.11538462,TRUE
6076,13016,21-08-90,GR000016716,"HELLINIKON, GR",21-08-90,0,,28,33,26,8,1990,28.2,Aug-21,Aug,21,26.69230769,TRUE
6077,13017,22-08-90,GR000016716,"HELLINIKON, GR",22-08-90,0,,27,33,24,8,1990,28.2,Aug-22,Aug,22,26.73076923,TRUE
6078,13018,23-08-90,GR000016716,"HELLINIKON, GR",23-08-90,0,,26,30,23,8,1990,28,Aug-23,Aug,23,26.65384615,FALSE
6079,13019,24-08-90,GR000016716,"HELLINIKON, GR",24-08-90,16,,23,27,19,8,1990,27.8,Aug-24,Aug,24,26.26923077,FALSE
6080,13020,25-08-90,GR000016716,"HELLINIKON, GR",25-08-90,0,,25,28,22,8,1990,27.7,Aug-25,Aug,25,26.07692308,FALSE
6081,13021,26-08-90,GR000016716,"HELLINIKON, GR",26-08-90,0,,26,31,21,8,1990,27.6,Aug-26,Aug,26,26.30769231,FALSE
6082,13022,27-08-90,GR000016716,"HELLINIKON, GR",27-08-90,0,,27,33,19,8,1990,27.6,Aug-27,Aug,27,26.03846154,TRUE
6083,13023,28-08-90,GR000016716,"HELLINIKON, GR",28-08-90,0,,26,29,23,8,1990,27.6,Aug-28,Aug,28,25.88461538,TRUE
6084,13024,29-08-90,GR000016716,"HELLINIKON, GR",29-08-90,0,,26,30,23,8,1990,27.5,Aug-29,Aug,29,26,FALSE
6085,13025,30-08-90,GR000016716,"HELLINIKON, GR",30-08-90,0,,26,31,21,8,1990,27.4,Aug-30,Aug,30,25.69230769,TRUE
6086,13026,31-08-90,GR000016716,"HELLINIKON, GR",31-08-90,0,,26,31,22,8,1990,27.2,Aug-31,Aug,31,25.23076923,TRUE
6087,13027,01-09-90,GR000016716,"HELLINIKON, GR",01-09-90,0,,27,33,19,9,1990,27.1,09-Jan,Sep,1,25.34615385,TRUE
6088,13028,02-09-90,GR000016716,"HELLINIKON, GR",02-09-90,0,,26,31,19,9,1990,27,09-Feb,Sep,2,25.30769231,TRUE
6089,13029,03-09-90,GR000016716,"HELLINIKON, GR",03-09-90,0,,28,31,24,9,1990,26.9,09-Mar,Sep,3,25.5,TRUE
6090,13030,04-09-90,GR000016716,"HELLINIKON, GR",04-09-90,0,,25,28,23,9,1990,26.9,09-Apr,Sep,4,25.11538462,FALSE
6091,13031,05-09-90,GR000016716,"HELLINIKON, GR",05-09-90,0,,24,27,21,9,1990,26.8,09-May,Sep,5,25,FALSE
6092,13032,06-09-90,GR000016716,"HELLINIKON, GR",06-09-90,0,,25,29,22,9,1990,26.8,09-Jun,Sep,6,24.57692308,TRUE
6093,13033,07-09-90,GR000016716,"HELLINIKON, GR",07-09-90,0,,26,29,22,9,1990,26.7,09-Jul,Sep,7,24.23076923,TRUE
6094,13034,08-09-90,GR000016716,"HELLINIKON, GR",08-09-90,0,,24,29,22,9,1990,26.6,09-Aug,Sep,8,23.96153846,TRUE
6095,13035,09-09-90,GR000016716,"HELLINIKON, GR",09-09-90,0,,27,32,22,9,1990,26.6,09-Sep,Sep,9,24.26923077,TRUE
6096,13036,10-09-90,GR000016716,"HELLINIKON, GR",10-09-90,0,,26,29,23,9,1990,26.6,09-Oct,Sep,10,24.42307692,TRUE
6097,13037,11-09-90,GR000016716,"HELLINIKON, GR",11-09-90,0,,24,28,21,9,1990,26.5,09-Nov,Sep,11,23.96153846,TRUE
6098,13038,12-09-90,GR000016716,"HELLINIKON, GR",12-09-90,5,,21,24,19,9,1990,26.3,09-Dec,Sep,12,24.23076923,FALSE
6099,13039,13-09-90,GR000016716,"HELLINIKON, GR",13-09-90,0,,19,23,15,9,1990,26,Sep-13,Sep,13,24.26923077,FALSE
6100,13040,14-09-90,GR000016716,"HELLINIKON, GR",14-09-90,0,,21,26,14,9,1990,25.8,Sep-14,Sep,14,24.34615385,FALSE
6101,13041,15-09-90,GR000016716,"HELLINIKON, GR",15-09-90,0,,21,24,17,9,1990,25.6,Sep-15,Sep,15,24.53846154,FALSE
6102,13042,16-09-90,GR000016716,"HELLINIKON, GR",16-09-90,0,,22,25,16,9,1990,25.4,Sep-16,Sep,16,24.30769231,FALSE
6103,13043,17-09-90,GR000016716,"HELLINIKON, GR",17-09-90,0,,23,26,18,9,1990,25.2,Sep-17,Sep,17,23.69230769,FALSE
6104,13044,18-09-90,GR000016716,"HELLINIKON, GR",18-09-90,0,,22,27,17,9,1990,24.9,Sep-18,Sep,18,23.69230769,FALSE
6105,13045,19-09-90,GR000016716,"HELLINIKON, GR",19-09-90,0,,23,28,21,9,1990,24.7,Sep-19,Sep,19,23.53846154,FALSE
6106,13046,20-09-90,GR000016716,"HELLINIKON, GR",20-09-90,0,,23,27,21,9,1990,24.5,Sep-20,Sep,20,23.19230769,FALSE
6107,13047,21-09-90,GR000016716,"HELLINIKON, GR",21-09-90,0,,22,26,18,9,1990,24.3,Sep-21,Sep,21,22.73076923,FALSE
6108,13048,22-09-90,GR000016716,"HELLINIKON, GR",22-09-90,0,,24,27,22,9,1990,24.3,Sep-22,Sep,22,22.69230769,TRUE
